,category,titles,pageids
1668,World Localities>Latin America>Central America>Mexico>Northern Mexico>Chihuahua,"['Chihuahua', 'Chihuahua City', 'Chihuahua Municipality', 'Cathedral of Chihuahua', 'Municipal president of Chihuahua', 'Chihuahua chub', 'Chihuahua shiner', 'Museo Casa Chihuahua', 'Vuelta a Chihuahua', 'Queso Chihuahua', 'Chihuahua Institute of Technology', 'Municipalities of Chihuahua', 'City Hall of Chihuahua', 'Seventh Federal Electoral District of Chihuahua', 'Third Federal Electoral District of Chihuahua', 'Fourth Federal Electoral District of Chihuahua', 'First Federal Electoral District of Chihuahua', 'Fifth Federal Electoral District of Chihuahua', 'Sixth Federal Electoral District of Chihuahua', 'Eighth Federal Electoral District of Chihuahua']","['4270688', '68207', '217560', '17223018', '20009740', '12184424', '25941404', '13282379', '20020014', '20010271', '20009968', '20010166', '20014624', '733785', '8653826', '3075431', '20019791', '20008276', '20010108', '22130295']"
1669,World Localities>Latin America>Central America>Mexico>Northern Mexico>Nuevo León,"['Cerralvo Municipality', 'Apodaca', 'Montemorelos', 'Monterrey', 'Hualahuises', 'General Escobedo', 'Mier y Noriega', 'General Zuazua', 'Nuevo Laredo', 'Tigres UANL', 'Mexican Federal Highway 35', 'Cueva Ahumada', 'Channel 27 TV stations in Mexico', 'Mexican Federal Highway 9', 'Reyes Tamez', 'Grutas de Bustamante', 'Elenitza Canavati', 'Municipal president of Monterrey', 'University of Montemorelos', 'Thelesperma']","['2364547', '3074420', '46195852', '29400197', '36917271', '2111263', '22636859', '35402667', '1679158', '20283114', '20648404', '54089632', '6301477', '40455', '3161610', '1436627', '2352649', '23232025', '1511127', '15966910']"
1670,World Localities>Latin America>Central America>Mexico>Northern Mexico>Nuevo León>Monterrey,"['Monterrey', 'Monterrey Metropolitan area', 'Monterrey Institute of Technology and Higher Education', 'Monterrey Metro', 'Arena Monterrey', 'Monterrey Open', 'Monterrey Spanish mackerel', 'American School Foundation of Monterrey', 'Monterrey Center for Higher Learning of Design', 'Internacional Femenil Monterrey', 'History of Monterrey', 'Magnicharters', 'Monterrey platyfish', 'Cumbres de Monterrey National Park', 'Monterrey Challenger', 'Monterrey College of Music and Dance', 'Municipal president of Monterrey', 'Metropolitan Cathedral of Our Lady of Monterrey', 'Fundidora Park', 'Monterrey Tech bombing']","['20076607', '2299701', '18556854', '581644', '51706727', '43882215', '3601227', '52498653', '40455', '30428233', '51906455', '23466177', '322850', '1810536', '4546853', '19873436', '12622428', '35554545', '1231747', '3161610']"
1671,World Localities>Latin America>Central America>Mexico>Northern Mexico>Tamaulipas,"['Tamaulipas', 'Tamaulipas State Police', 'Tamaulipas pygmy owl', 'Tamaulipas shiner', 'Congress of Tamaulipas', 'Tamaulipa', 'Governor of Tamaulipas', 'Tamaulipas Institute of Higher Education', 'Ciudad Madero', 'Tamaulipas crow', 'Estadio Tamaulipas', 'Nuestra Belleza Tamaulipas', 'Sierra de Tamaulipas', 'Tampico Municipality', 'Reynosa Municipality', 'Ciudad Mante', 'Municipalities of Tamaulipas', 'Nuevo Laredo Municipality', 'Palmillas', 'Ciudad Mier']","['224099', '4966557', '10141333', '31245822', '2025573', '8498073', '1703593', '31158808', '12422357', '5410009', '17168009', '38655556', '21062747', '222254', '15417783', '30030480', '219242', '12427084', '25941374', '17168174']"
1672,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico),"['Pacific Coast of Mexico', 'Pacific coast', 'Pacific Coast Ranges', 'Pacific Coast League', 'West Coast of the United States', 'Pacific Coast Athabaskan languages', 'Indigenous peoples of the Pacific Northwest Coast', 'History of the west coast of North America', 'Pacific Coast Theater of the American Civil War', 'Baja California Peninsula', 'Geography of Mexico', 'Pacific Squadron', 'Pacific Ocean', 'Mexican Pacific League', 'Pacific Northwest', 'Gulf of Mexico', 'Rivera Plate', 'Rivera Transform Fault', 'Pacific States', 'Pacific Crest Trail']","['62706', '56695', '21076367', '1015867', '10953469', '4675820', '3357166', '69458', '240388', '4184750', '32463259', '167401', '78147', '23070', '1403475', '920183', '751843', '9505272', '17371523', '174579']"
1673,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico)>Chiapas,"['Chiapas', 'Chiapas highlands', 'Spanish conquest of Chiapas', 'Chiapas Bridge', 'Handcrafts and folk art in Chiapas', 'University of Sciences and Arts of Chiapas', 'Seventh Federal Electoral District of Chiapas', 'Ninth Federal Electoral District of Chiapas', 'Eighth Federal Electoral District of Chiapas', 'First Federal Electoral District of Chiapas', 'Sixth Federal Electoral District of Chiapas', 'Fifth Federal Electoral District of Chiapas', 'Third Federal Electoral District of Chiapas', 'Polyforum Chiapas', 'Twelfth Federal Electoral District of Chiapas', 'Second Federal Electoral District of Chiapas', 'Fourth Federal Electoral District of Chiapas', 'Tenth Federal Electoral District of Chiapas', 'Eleventh Federal Electoral District of Chiapas', 'Chiapa de Corzo']","['7157127', '6787', '3856892', '3155542', '20160413', '20160701', '20157123', '19740123', '20119564', '47587116', '20160477', '25600997', '19750059', '20158019', '20157244', '44389455', '20160614', '20119454', '20160783', '47377755']"
1674,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico)>Guerrero,"['Guerrero', 'Los Guerreros', 'Alcozauca de Guerrero', 'Guerrero Amuzgo language', 'Coahuayutla de Guerrero', 'Costa Chica of Guerrero', 'Guerrero Negro', 'Guerrero Municipality', 'Ixcamilpa de Guerrero', 'Handcrafts of Guerrero', 'Putla Villa de Guerrero', 'Gran Guerrero', 'Tixtla', 'Totoltepec de Guerrero', 'Villa Guerrero', 'Autonomous University of Guerrero', 'Los Guerreros Tuareg', 'Metro Guerrero', 'Municipalities of Guerrero', 'Los Guerrero']","['20822100', '50544017', '20822133', '15974732', '38755563', '195816', '29558593', '28205989', '2313789', '36053898', '25676745', '31578165', '1590040', '37407417', '1552543', '730260', '15931755', '1482709', '25677051', '13933398']"
1675,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico)>Jalisco,"['Jalisco', 'Estadio Jalisco', 'Congress of Jalisco', 'Nuestra Belleza Jalisco', 'Handcrafts and folk art in Jalisco', 'Jalisco Open', 'Guadalajara', 'Atotonilco El Alto', 'Barra de Navidad', 'Economy of Jalisco', 'Jalisco State Highway 225', 'Municipalities of Jalisco', 'Tamazula de Gordiano', 'Ceramics of Jalisco', 'Jalisco mud turtle', 'Club Social y Deportivo Jalisco', 'Pinus jaliscana', 'Atemajac de Brizuela', 'Mascota', 'La Manzanilla']","['1488309', '22398535', '2560461', '32745821', '43519338', '4335117', '23141921', '2020017', '73209', '48308631', '16020434', '32086467', '18888378', '33948012', '12871880', '22439671', '734002', '21240786', '12190232', '6083874']"
1676,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico)>Jalisco>Guadalajara,"['Guadalajara', 'Province of Guadalajara', 'University of Guadalajara', 'Guadalajara Metropolitan Area', 'Guadalajara Cathedral', 'Guadalajara Zoo', 'Trolleybuses in Guadalajara', 'Guadalajara International Book Fair', 'Guadalajara railway station', 'Leones Negros UdeG', 'Culture of Guadalajara', 'El Recuenco', 'Palacio Multiusos de Guadalajara', 'Jadraque', 'American School Foundation of Guadalajara', 'Villanueva de la Torre', 'Nueva Galicia', 'Valdearenas', 'World Trade Center Guadalajara']","['49069631', '22561290', '13173975', '73209', '12025288', '18688552', '7167537', '7522815', '20888243', '13173661', '22654991', '667779', '38307895', '143516', '33526507', '835998', '13174244', '13174327', '4000584']"
1677,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico)>Michoacán,"['Taretan', 'Chinicuila', 'Michoacan pocket gopher', 'Charapan', 'Susupuato', 'Cotija de la Paz', 'Jungapeo', 'Tuzantla', 'Coahuayana', 'Nuevo Urecho', 'Acuitzio', 'La Piedad', 'Sahuayo', 'Uruapan', 'Charo Municipality', 'Michoacan deer mouse', 'Ario Municipality', 'Ctenosaura clarki', 'Tiquicheo', 'Huetamo']","['13577830', '13562989', '13642030', '13335930', '13629896', '13630031', '7911749', '12504209', '3135741', '13606675', '1491749', '12174983', '12531441', '13616355', '1522461', '13606939', '13616554', '13578620', '13606444', '1796519']"
1678,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico)>Oaxaca,"['Oaxaca', 'Oaxaca City', 'Oaxaca Valley', 'Guerreros de Oaxaca', 'Highland Oaxaca Chontal', 'Marquisate of the Valley of Oaxaca', 'Indigenous people of Oaxaca', 'Oaxaca International Airport', 'Graphic Arts Institute of Oaxaca', 'Oaxaca sparrow', 'Oaxaca mud turtle', 'Sierra Madre de Oaxaca', 'Costa Region', 'Governor of Oaxaca', 'History of Oaxaca', 'Oaxaca Cartel', 'Huamelula language', 'Sierra Norte de Oaxaca', 'Centro District', 'Textiles of Oaxaca']","['27978406', '27956714', '6470873', '26938294', '18645758', '32211480', '28742109', '32211149', '28100972', '15214448', '156896', '28883641', '194195', '2164245', '10318500', '12507725', '12435178', '9563574', '15826917', '15564570']"
1679,World Localities>Latin America>Central America>Mexico>Pacific Coast (Mexico)>Sinaloa,"['Sinaloa', 'Sinaloa wren', 'Sinaloa Municipality', 'Dorados de Sinaloa Premier', 'Operation Sinaloa', 'Sinaloa martin', 'Governor of Sinaloa', 'El Chapo de Sinaloa', 'Municipalities of Sinaloa', 'Sinaloa River', 'Nuestra Belleza Sinaloa', 'Ahome', 'Topolobampo', 'Altata', 'Guasave', 'Aguaruto', 'Los Mochis', 'Salvia sinaloensis', 'Las flores Culiacan Sinaloa', 'Los Mazatlecos']","['3611938', '736639', '3605607', '48875129', '15835098', '3001837', '736658', '27057923', '37979300', '14675780', '1694795', '31113605', '27167600', '20999638', '222251', '25765834', '23532790', '12503396', '12486687', '1243828']"
1680,World Localities>Latin America>Central America>Mexico>Yucatán Peninsula,"['Yucatan jay', 'Yucatan wren', 'Yucatan woodpecker', 'Yucatan poorwill', 'Tekom Municipality', 'Peninsula', 'Yucatan flycatcher', 'Yucatan brown brocket', 'Yucatan yellow bat', 'Yucatan bobwhite', 'Sotuta', 'Cupul', 'Yucatan vireo', 'Chikinchel', 'Enriquebeltrania crenatifolia', 'Huay Chivo', 'Yucatec Maya language', 'Ceh Pech', 'Tases', 'Coleonyx elegans']","['36335960', '36335795', '27171323', '36336081', '2436371', '19061922', '51807646', '36336195', '36336157', '23855023', '12191193', '11730433', '12464494', '12448058', '12422034', '12488773', '12492040', '12440761', '22040037', '974396']"
1681,World Localities>Latin America>Central America>Nicaragua,"['Nicaragua', 'Nicaragua Canal', 'Demographics of Nicaragua', 'Lake Nicaragua', 'History of Nicaragua', 'Geography of Nicaragua', 'Economy of Nicaragua', 'Nicaraguans', 'Education in Nicaragua', 'Catholic Church in Nicaragua', 'Foreign relations of Nicaragua', 'Politics of Nicaragua', 'National symbols of Nicaragua', 'Public holidays in Nicaragua', 'Military of Nicaragua', 'Chinese Nicaraguans', 'National Police of Nicaragua', 'Nicaragua national basketball team', 'Ecologist Green Party of Nicaragua', 'Telecommunications in Nicaragua']","['4760302', '9750205', '21365', '7422259', '21367', '10534901', '21371', '21364', '21363', '18653', '21370', '23450205', '11066940', '21362', '22087', '38979987', '1170078', '21366', '9595202', '21368']"
1682,World Localities>Latin America>Central America>Panama,"['Panama', 'Panama City', 'Panama Canal', 'Demographics of Panama', 'Isthmus of Panama', 'Panama City Panama Temple', 'Politics of Panama', 'Panama Canal Railway', 'Women in Panama', 'History of Panama', 'Panama hat', 'Ethnic Chinese in Panama', 'Gulf of Panama', 'Geography of Panama', 'Panama Metro', 'Panamanian Public Forces', 'Panama Canal Authority', 'Transport in Panama', 'Provinces of Panama', 'Telecommunications in Panama']","['23394', '14115458', '23393', '2457530', '23392', '1404472', '22997', '24849', '3558090', '392036', '57361', '12410979', '29411781', '471904', '79807', '23395', '690304', '8892252', '23398', '39747587']"
1683,World Localities>Latin America>South America,"['South America', 'Outline of South America', 'Indigenous peoples of South America', 'Union of South American Nations', 'Languages of South America', 'Economy of South America', 'Geography of South America', 'History of South America', 'Culture of South America', 'South American Plate', 'Americas', 'Fauna of South America', 'Ages of consent in South America', 'Sport in South America', 'Extreme points of South America', 'South American Championships', 'South American Cricket Championship', 'South American Youth Football Championship', 'Central banks and currencies of the Americas', 'Cuisine of the Americas']","['11931355', '29833', '8382608', '31423499', '1759645', '1222653', '873595', '17033195', '5244370', '51372', '4691225', '15069120', '16610797', '26769', '22948662', '47253555', '494322', '5857730', '18558780', '1254412']"
1684,World Localities>Latin America>South America>Argentina,"['Argentina', 'Provinces of Argentina', 'Copa Argentina', 'Communications in Argentina', 'Argentines', 'National Congress of Argentina', 'Football in Argentina', 'Education in Argentina', 'Culture of Argentina', 'Economy of Argentina', 'History of the Jews in Argentina', 'Spanish Argentines', 'English Argentines', 'Politics of Argentina', 'Ukrainian Argentines', 'Elections in Argentina', 'Agriculture in Argentina', 'President of Argentina', 'Flag of Argentina', 'Immigration to Argentina']","['7168919', '18951905', '28820502', '68259', '17867829', '403097', '25282151', '392708', '1130059', '5302486', '417422', '2063394', '8835745', '2810466', '1589508', '67621', '229473', '240432', '5486558', '10210353']"
1685,World Localities>Latin America>South America>Argentina>Buenos Aires,"['Buenos Aires', 'Greater Buenos Aires', 'Buenos Aires Metropolitan Cathedral', 'Buenos Aires Central Business District', 'Buenos Aires Province', 'Federalization of Buenos Aires', 'Governor of Buenos Aires Province', 'ATP Buenos Aires', 'Buenos Aires and Pacific Railway', 'Buenos Aires Zoo', 'Buenos Aires Provincial Police', 'Buenos Aires Cabildo', 'University of Buenos Aires', 'Buenos Aires Belgrano Sur Line railway station', 'Buenos Aires Carnival', 'Buenos Aires Metropolitan Police', 'Subdivisions of Buenos Aires', 'Maronite Catholic Eparchy of San Charbel in Buenos Aires', 'Climate of Buenos Aires', 'Buenos Aires International Festival of Independent Cinema']","['7446790', '255919', '4858091', '4554005', '4226753', '23640379', '6050312', '5584787', '23314606', '255932', '2596357', '5559294', '12163088', '49063156', '4929220', '25195895', '692786', '38911237', '738917', '477714']"
